timestamp,est_frame_id,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,est_roll_deg,est_pitch_deg,est_yaw_deg,gt_frame_id,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,rot_error_deg,yaw_diff_deg,aligned_est_x,aligned_est_y,aligned_est_z
1750924247.820055,camera_init,-8.254065,38.379227,2.718263,-0.106327,-0.011897,0.179457,0.977930,-12.255,0.853,20.705,map,4.510134,0.376659,1.692367,-0.030251,-0.017526,-0.158853,-0.986683,3.743,1.431,18.339,12.764200,-38.002568,-1.025896,40.102025,16.228,2.367,-38.379227,2.718263,8.254065
1750924247.920161,camera_init,-8.254065,38.379227,2.718263,-0.106327,-0.011897,0.179457,0.977930,-12.255,0.853,20.705,map,4.510134,0.376659,1.692367,-0.030251,-0.017526,-0.158853,-0.986683,3.743,1.431,18.339,12.764200,-38.002568,-1.025896,40.102025,16.228,2.367,-38.379227,2.718263,8.254065
1750924248.020409,camera_init,-8.254065,38.379227,2.718263,-0.106327,-0.011897,0.179457,0.977930,-12.255,0.853,20.705,map,4.510134,0.376659,1.692367,-0.030251,-0.017526,-0.158853,-0.986683,3.743,1.431,18.339,12.764200,-38.002568,-1.025896,40.102025,16.228,2.367,-38.379227,2.718263,8.254065
1750924248.397681,camera_init,-8.254065,38.379227,2.718263,-0.106327,-0.011897,0.179457,0.977930,-12.255,0.853,20.705,map,4.489310,0.355545,1.714742,-0.017283,-0.012638,-0.164145,-0.986204,2.192,1.103,18.921,12.743376,-38.023682,-1.003521,40.114848,14.588,1.785,-38.379227,2.718263,8.254065
1750924248.420244,camera_init,-8.254065,38.379227,2.718263,-0.106327,-0.011897,0.179457,0.977930,-12.255,0.853,20.705,map,4.489310,0.355545,1.714742,-0.017283,-0.012638,-0.164145,-0.986204,2.192,1.103,18.921,12.743376,-38.023682,-1.003521,40.114848,14.588,1.785,-38.379227,2.718263,8.254065
1750924248.520090,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.489310,0.355545,1.714742,-0.017283,-0.012638,-0.164145,-0.986204,2.192,1.103,18.921,12.882525,-38.154154,-0.869659,40.279712,15.567,3.308,-38.509698,2.584400,8.393214
1750924248.864823,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.639409,0.133065,1.778648,0.010078,0.001610,-0.161336,-0.986847,-1.169,0.004,18.570,13.032623,-38.376633,-0.805752,40.537199,12.637,3.658,-38.509698,2.584400,8.393214
1750924248.920095,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.639409,0.133065,1.778648,0.010078,0.001610,-0.161336,-0.986847,-1.169,0.004,18.570,13.032623,-38.376633,-0.805752,40.537199,12.637,3.658,-38.509698,2.584400,8.393214
1750924249.020108,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.639409,0.133065,1.778648,0.010078,0.001610,-0.161336,-0.986847,-1.169,0.004,18.570,13.032623,-38.376633,-0.805752,40.537199,12.637,3.658,-38.509698,2.584400,8.393214
1750924249.360670,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.795953,-0.011713,1.793388,0.017218,0.010208,-0.160299,-0.986866,-2.135,-0.838,18.468,13.189168,-38.521412,-0.791012,40.724427,12.006,3.760,-38.509698,2.584400,8.393214
1750924249.420126,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.795953,-0.011713,1.793388,0.017218,0.010208,-0.160299,-0.986866,-2.135,-0.838,18.468,13.189168,-38.521412,-0.791012,40.724427,12.006,3.760,-38.509698,2.584400,8.393214
1750924249.520105,camera_init,-8.393214,38.509698,2.584400,-0.114260,0.004782,0.194433,0.974227,-12.773,3.081,22.228,map,4.795953,-0.011713,1.793388,0.017218,0.010208,-0.160299,-0.986866,-2.135,-0.838,18.468,13.189168,-38.521412,-0.791012,40.724427,12.006,3.760,-38.509698,2.584400,8.393214
1750924249.620316,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.795953,-0.011713,1.793388,0.017218,0.010208,-0.160299,-0.986866,-2.135,-0.838,18.468,13.066381,-38.225279,-0.572477,40.400866,11.852,1.657,-38.213566,2.365865,8.270428
1750924249.988627,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.875788,-0.063682,1.778033,0.014704,0.010729,-0.160611,-0.986850,-1.861,-0.943,18.503,13.146216,-38.277247,-0.587833,40.476119,12.133,1.622,-38.213566,2.365865,8.270428
1750924250.020128,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.875788,-0.063682,1.778033,0.014704,0.010729,-0.160611,-0.986850,-1.861,-0.943,18.503,13.146216,-38.277247,-0.587833,40.476119,12.133,1.622,-38.213566,2.365865,8.270428
1750924250.120103,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.875788,-0.063682,1.778033,0.014704,0.010729,-0.160611,-0.986850,-1.861,-0.943,18.503,13.146216,-38.277247,-0.587833,40.476119,12.133,1.622,-38.213566,2.365865,8.270428
1750924250.416798,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.839520,-0.028498,1.768970,0.004349,0.003820,-0.162553,-0.986683,-0.563,-0.351,18.712,13.109948,-38.242064,-0.596895,40.431207,13.032,1.413,-38.213566,2.365865,8.270428
1750924250.420047,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.839520,-0.028498,1.768970,0.004349,0.003820,-0.162553,-0.986683,-0.563,-0.351,18.712,13.109948,-38.242064,-0.596895,40.431207,13.032,1.413,-38.213566,2.365865,8.270428
1750924250.520072,camera_init,-8.270428,38.213566,2.365865,-0.113998,0.020131,0.177830,0.977229,-12.494,4.582,20.125,map,4.839520,-0.028498,1.768970,0.004349,0.003820,-0.162553,-0.986683,-0.563,-0.351,18.712,13.109948,-38.242064,-0.596895,40.431207,13.032,1.413,-38.213566,2.365865,8.270428
1750924250.620368,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.839520,-0.028498,1.768970,0.004349,0.003820,-0.162553,-0.986683,-0.563,-0.351,18.712,13.091477,-38.197321,-0.675319,40.384133,12.053,1.641,-38.168823,2.444289,8.251957
1750924250.950713,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.770266,0.035385,1.812467,-0.002546,-0.002556,-0.162066,-0.986773,0.335,0.242,18.655,13.022222,-38.133438,-0.631822,40.300577,12.821,1.698,-38.168823,2.444289,8.251957
1750924251.020060,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.770266,0.035385,1.812467,-0.002546,-0.002556,-0.162066,-0.986773,0.335,0.242,18.655,13.022222,-38.133438,-0.631822,40.300577,12.821,1.698,-38.168823,2.444289,8.251957
1750924251.120044,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.770266,0.035385,1.812467,-0.002546,-0.002556,-0.162066,-0.986773,0.335,0.242,18.655,13.022222,-38.133438,-0.631822,40.300577,12.821,1.698,-38.168823,2.444289,8.251957
1750924251.470246,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.686260,0.139135,1.765435,-0.010226,-0.006392,-0.161180,-0.986851,1.275,0.534,18.558,12.938217,-38.029688,-0.678854,40.176056,13.715,1.795,-38.168823,2.444289,8.251957
1750924251.520324,camera_init,-8.251957,38.168823,2.444289,-0.107821,0.002331,0.177883,0.978124,-12.139,2.460,20.353,map,4.686260,0.139135,1.765435,-0.010226,-0.006392,-0.161180,-0.986851,1.275,0.534,18.558,12.938217,-38.029688,-0.678854,40.176056,13.715,1.795,-38.168823,2.444289,8.251957
1750924251.620073,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.686260,0.139135,1.765435,-0.010226,-0.006392,-0.161180,-0.986851,1.275,0.534,18.558,12.994657,-38.257050,-0.783137,40.411339,14.294,3.407,-38.396185,2.548572,8.308397
1750924251.974700,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.726449,0.125092,1.763060,-0.006589,-0.003170,-0.162196,-0.986731,0.804,0.236,18.671,13.034846,-38.271093,-0.785512,40.437616,13.826,3.294,-38.396185,2.548572,8.308397
1750924252.020068,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.726449,0.125092,1.763060,-0.006589,-0.003170,-0.162196,-0.986731,0.804,0.236,18.671,13.034846,-38.271093,-0.785512,40.437616,13.826,3.294,-38.396185,2.548572,8.308397
1750924252.120157,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.726449,0.125092,1.763060,-0.006589,-0.003170,-0.162196,-0.986731,0.804,0.236,18.671,13.034846,-38.271093,-0.785512,40.437616,13.826,3.294,-38.396185,2.548572,8.308397
1750924252.519965,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.825736,0.046745,1.797585,0.006665,0.010116,-0.161647,-0.986774,-0.941,-1.020,18.615,13.134133,-38.349440,-0.750987,40.543174,12.327,3.350,-38.396185,2.548572,8.308397
1750924252.620111,camera_init,-8.308397,38.396185,2.548572,-0.109507,-0.007622,0.190796,0.975473,-12.511,1.542,21.965,map,4.825736,0.046745,1.797585,0.006665,0.010116,-0.161647,-0.986774,-0.941,-1.020,18.615,13.134133,-38.349440,-0.750987,40.543174,12.327,3.350,-38.396185,2.548572,8.308397
1750924252.720114,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.825736,0.046745,1.797585,0.006665,0.010116,-0.161647,-0.986774,-0.941,-1.020,18.615,13.121883,-38.344846,-0.732090,40.534516,12.308,1.794,-38.391591,2.529675,8.296147
1750924253.020557,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.745981,0.051180,1.732875,0.006911,0.001771,-0.159812,-0.987122,-0.814,-0.074,18.393,13.042128,-38.340411,-0.796799,40.505791,12.159,2.016,-38.391591,2.529675,8.296147
1750924253.120157,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.745981,0.051180,1.732875,0.006911,0.001771,-0.159812,-0.987122,-0.814,-0.074,18.393,13.042128,-38.340411,-0.796799,40.505791,12.159,2.016,-38.391591,2.529675,8.296147
1750924253.220093,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.745981,0.051180,1.732875,0.006911,0.001771,-0.159812,-0.987122,-0.814,-0.074,18.393,13.042128,-38.340411,-0.796799,40.505791,12.159,2.016,-38.391591,2.529675,8.296147
1750924253.514697,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.607228,0.169122,1.761171,-0.012783,-0.013292,-0.160123,-0.986925,1.690,1.269,18.450,12.903375,-38.222469,-0.768504,40.349038,14.265,1.959,-38.391591,2.529675,8.296147
1750924253.520041,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.607228,0.169122,1.761171,-0.012783,-0.013292,-0.160123,-0.986925,1.690,1.269,18.450,12.903375,-38.222469,-0.768504,40.349038,14.265,1.959,-38.391591,2.529675,8.296147
1750924253.620113,camera_init,-8.296147,38.391591,2.529675,-0.109759,0.012212,0.179373,0.977563,-12.160,3.626,20.409,map,4.607228,0.169122,1.761171,-0.012783,-0.013292,-0.160123,-0.986925,1.690,1.269,18.450,12.903375,-38.222469,-0.768504,40.349038,14.265,1.959,-38.391591,2.529675,8.296147
1750924253.720245,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.607228,0.169122,1.761171,-0.012783,-0.013292,-0.160123,-0.986925,1.690,1.269,18.450,12.926366,-38.216427,-0.808842,40.351461,14.947,3.529,-38.385548,2.570012,8.319138
1750924254.097399,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.638086,0.178530,1.761049,-0.006327,-0.004714,-0.162637,-0.986654,0.803,0.415,18.723,12.957225,-38.207018,-0.808964,40.352451,14.056,3.255,-38.385548,2.570012,8.319138
1750924254.120131,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.638086,0.178530,1.761049,-0.006327,-0.004714,-0.162637,-0.986654,0.803,0.415,18.723,12.957225,-38.207018,-0.808964,40.352451,14.056,3.255,-38.385548,2.570012,8.319138
1750924254.220214,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.638086,0.178530,1.761049,-0.006327,-0.004714,-0.162637,-0.986654,0.803,0.415,18.723,12.957225,-38.207018,-0.808964,40.352451,14.056,3.255,-38.385548,2.570012,8.319138
1750924254.566814,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.769372,0.093788,1.767998,0.005972,0.007050,-0.161938,-0.986758,-0.806,-0.686,18.644,13.088511,-38.291761,-0.802014,40.474823,12.676,3.334,-38.385548,2.570012,8.319138
1750924254.620115,camera_init,-8.319138,38.385548,2.570012,-0.111927,-0.004883,0.191239,0.975129,-12.725,1.908,21.979,map,4.769372,0.093788,1.767998,0.005972,0.007050,-0.161938,-0.986758,-0.806,-0.686,18.644,13.088511,-38.291761,-0.802014,40.474823,12.676,3.334,-38.385548,2.570012,8.319138
1750924254.720540,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.769372,0.093788,1.767998,0.005972,0.007050,-0.161938,-0.986758,-0.806,-0.686,18.644,13.050728,-38.194685,-0.736793,40.369522,12.877,1.307,-38.288472,2.504792,8.281355
1750924255.171583,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.843944,0.032380,1.760792,0.009202,0.008598,-0.160267,-0.986993,-1.199,-0.804,18.455,13.125299,-38.256092,-0.744000,40.451892,12.578,1.497,-38.288472,2.504792,8.281355
1750924255.220420,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.843944,0.032380,1.760792,0.009202,0.008598,-0.160267,-0.986993,-1.199,-0.804,18.455,13.125299,-38.256092,-0.744000,40.451892,12.578,1.497,-38.288472,2.504792,8.281355
1750924255.584133,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.796115,0.029771,1.782876,0.004691,0.001969,-0.161285,-0.986895,-0.567,-0.136,18.564,13.077470,-38.258701,-0.721916,40.438467,12.941,1.388,-38.288472,2.504792,8.281355
1750924255.620047,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.796115,0.029771,1.782876,0.004691,0.001969,-0.161285,-0.986895,-0.567,-0.136,18.564,13.077470,-38.258701,-0.721916,40.438467,12.941,1.388,-38.288472,2.504792,8.281355
1750924255.720063,camera_init,-8.281355,38.288472,2.504792,-0.115249,0.012946,0.175670,0.977594,-12.783,3.773,19.951,map,4.796115,0.029771,1.782876,0.004691,0.001969,-0.161285,-0.986895,-0.567,-0.136,18.564,13.077470,-38.258701,-0.721916,40.438467,12.941,1.388,-38.288472,2.504792,8.281355
1750924255.820077,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.796115,0.029771,1.782876,0.004691,0.001969,-0.161285,-0.986895,-0.567,-0.136,18.564,13.038748,-38.156491,-0.763052,40.330001,12.551,2.149,-38.186262,2.545928,8.242633
1750924256.112941,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.722864,0.080908,1.747809,-0.001038,-0.004642,-0.162084,-0.986766,0.204,0.506,18.657,12.965497,-38.105355,-0.798119,40.258653,13.156,2.056,-38.186262,2.545928,8.242633
1750924256.120795,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.722864,0.080908,1.747809,-0.001038,-0.004642,-0.162084,-0.986766,0.204,0.506,18.657,12.965497,-38.105355,-0.798119,40.258653,13.156,2.056,-38.186262,2.545928,8.242633
1750924256.220345,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.722864,0.080908,1.747809,-0.001038,-0.004642,-0.162084,-0.986766,0.204,0.506,18.657,12.965497,-38.105355,-0.798119,40.258653,13.156,2.056,-38.186262,2.545928,8.242633
1750924256.320118,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.722864,0.080908,1.747809,-0.001038,-0.004642,-0.162084,-0.986766,0.204,0.506,18.657,12.965497,-38.105355,-0.798119,40.258653,13.156,2.056,-38.186262,2.545928,8.242633
1750924256.677364,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.682621,0.199683,1.776881,-0.010165,-0.003797,-0.161442,-0.986823,1.220,0.241,18.585,12.925254,-37.986579,-0.769047,40.132703,14.199,2.128,-38.186262,2.545928,8.242633
1750924256.720076,camera_init,-8.242633,38.186262,2.545928,-0.111670,0.004554,0.181291,0.977058,-12.523,2.831,20.712,map,4.682621,0.199683,1.776881,-0.010165,-0.003797,-0.161442,-0.986823,1.220,0.241,18.585,12.925254,-37.986579,-0.769047,40.132703,14.199,2.128,-38.186262,2.545928,8.242633
1750924256.820114,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.682621,0.199683,1.776881,-0.010165,-0.003797,-0.161442,-0.986823,1.220,0.241,18.585,13.025688,-38.261582,-0.873189,40.427462,14.449,2.935,-38.461265,2.650070,8.343067
1750924257.140334,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.662729,0.241699,1.792357,-0.009997,-0.003259,-0.161791,-0.986769,1.191,0.183,18.625,13.005796,-38.219565,-0.857713,40.380956,14.415,2.895,-38.461265,2.650070,8.343067
1750924257.220131,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.662729,0.241699,1.792357,-0.009997,-0.003259,-0.161791,-0.986769,1.191,0.183,18.625,13.005796,-38.219565,-0.857713,40.380956,14.415,2.895,-38.461265,2.650070,8.343067
1750924257.320119,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.662729,0.241699,1.792357,-0.009997,-0.003259,-0.161791,-0.986769,1.191,0.183,18.625,13.005796,-38.219565,-0.857713,40.380956,14.415,2.895,-38.461265,2.650070,8.343067
1750924257.650959,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.698896,0.156173,1.728837,0.002491,-0.000914,-0.162190,-0.986756,-0.265,0.150,18.668,13.041963,-38.305092,-0.921233,40.474949,12.989,2.852,-38.461265,2.650070,8.343067
1750924257.720152,camera_init,-8.343067,38.461265,2.650070,-0.112011,-0.010104,0.186728,0.975953,-12.854,1.267,21.520,map,4.698896,0.156173,1.728837,0.002491,-0.000914,-0.162190,-0.986756,-0.265,0.150,18.668,13.041963,-38.305092,-0.921233,40.474949,12.989,2.852,-38.461265,2.650070,8.343067
1750924257.820154,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.698896,0.156173,1.728837,0.002491,-0.000914,-0.162190,-0.986756,-0.265,0.150,18.668,13.040612,-38.318019,-0.855745,40.485312,13.199,1.791,-38.474193,2.584581,8.341716
1750924258.161101,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.713822,0.068414,1.762955,0.006478,0.000985,-0.160177,-0.987067,-0.751,0.008,18.435,13.055538,-38.405778,-0.821626,40.572478,12.810,2.024,-38.474193,2.584581,8.341716
1750924258.220134,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.713822,0.068414,1.762955,0.006478,0.000985,-0.160177,-0.987067,-0.751,0.008,18.435,13.055538,-38.405778,-0.821626,40.572478,12.810,2.024,-38.474193,2.584581,8.341716
1750924258.320100,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.713822,0.068414,1.762955,0.006478,0.000985,-0.160177,-0.987067,-0.751,0.008,18.435,13.055538,-38.405778,-0.821626,40.572478,12.810,2.024,-38.474193,2.584581,8.341716
1750924258.720545,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.709699,0.034009,1.798751,0.007781,-0.001450,-0.161087,-0.986909,-0.853,0.308,18.538,13.051414,-38.440184,-0.785830,40.603013,12.622,1.921,-38.474193,2.584581,8.341716
1750924258.820112,camera_init,-8.341716,38.474193,2.584581,-0.115561,0.009032,0.179659,0.976876,-12.881,3.392,20.459,map,4.709699,0.034009,1.798751,0.007781,-0.001450,-0.161087,-0.986909,-0.853,0.308,18.538,13.051414,-38.440184,-0.785830,40.603013,12.622,1.921,-38.474193,2.584581,8.341716
1750924258.920131,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.709699,0.034009,1.798751,0.007781,-0.001450,-0.161087,-0.986909,-0.853,0.308,18.538,12.998027,-38.337049,-0.801913,40.488530,12.268,2.428,-38.371058,2.600664,8.288329
1750924259.241100,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.700190,0.106481,1.798402,-0.003263,-0.000641,-0.162211,-0.986750,0.381,0.012,18.671,12.988518,-38.264577,-0.802262,40.416866,13.481,2.295,-38.371058,2.600664,8.288329
1750924259.320133,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.700190,0.106481,1.798402,-0.003263,-0.000641,-0.162211,-0.986750,0.381,0.012,18.671,12.988518,-38.264577,-0.802262,40.416866,13.481,2.295,-38.371058,2.600664,8.288329
1750924259.420126,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.700190,0.106481,1.798402,-0.003263,-0.000641,-0.162211,-0.986750,0.381,0.012,18.671,12.988518,-38.264577,-0.802262,40.416866,13.481,2.295,-38.371058,2.600664,8.288329
1750924259.809525,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.694145,0.148666,1.779469,-0.005167,-0.001511,-0.162615,-0.986675,0.612,0.075,18.718,12.982473,-38.222391,-0.821195,40.375366,13.684,2.248,-38.371058,2.600664,8.288329
1750924259.820179,camera_init,-8.288329,38.371058,2.600664,-0.111895,0.003988,0.183427,0.976636,-12.554,2.799,20.966,map,4.694145,0.148666,1.779469,-0.005167,-0.001511,-0.162615,-0.986675,0.612,0.075,18.718,12.982473,-38.222391,-0.821195,40.375366,13.684,2.248,-38.371058,2.600664,8.288329
1750924259.923918,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.694145,0.148666,1.779469,-0.005167,-0.001511,-0.162615,-0.986675,0.612,0.075,18.718,12.950434,-38.279211,-0.897400,40.420503,13.363,2.204,-38.427877,2.676870,8.256289
1750924260.020127,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.694145,0.148666,1.779469,-0.005167,-0.001511,-0.162615,-0.986675,0.612,0.075,18.718,12.950434,-38.279211,-0.897400,40.420503,13.363,2.204,-38.427877,2.676870,8.256289
1750924260.316348,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.702243,0.204962,1.724812,-0.007681,0.000378,-0.161795,-0.986794,0.862,-0.185,18.621,12.958532,-38.222915,-0.952057,40.371045,13.657,2.300,-38.427877,2.676870,8.256289
1750924260.320019,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.702243,0.204962,1.724812,-0.007681,0.000378,-0.161795,-0.986794,0.862,-0.185,18.621,12.958532,-38.222915,-0.952057,40.371045,13.657,2.300,-38.427877,2.676870,8.256289
1750924260.420102,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.702243,0.204962,1.724812,-0.007681,0.000378,-0.161795,-0.986794,0.862,-0.185,18.621,12.958532,-38.222915,-0.952057,40.371045,13.657,2.300,-38.427877,2.676870,8.256289
1750924260.520073,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.702243,0.204962,1.724812,-0.007681,0.000378,-0.161795,-0.986794,0.862,-0.185,18.621,12.958532,-38.222915,-0.952057,40.371045,13.657,2.300,-38.427877,2.676870,8.256289
1750924260.808388,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.713157,0.167106,1.750216,-0.001579,0.000513,-0.161260,-0.986911,0.169,-0.087,18.560,12.969446,-38.260771,-0.926654,40.409798,12.983,2.362,-38.427877,2.676870,8.256289
1750924260.820128,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.713157,0.167106,1.750216,-0.001579,0.000513,-0.161260,-0.986911,0.169,-0.087,18.560,12.969446,-38.260771,-0.926654,40.409798,12.983,2.362,-38.427877,2.676870,8.256289
1750924260.920460,camera_init,-8.256289,38.427877,2.676870,-0.109231,-0.002630,0.182319,0.977150,-12.390,1.988,20.922,map,4.713157,0.167106,1.750216,-0.001579,0.000513,-0.161260,-0.986911,0.169,-0.087,18.560,12.969446,-38.260771,-0.926654,40.409798,12.983,2.362,-38.427877,2.676870,8.256289
